date,country,cases,deaths
2021-03-27,Slovenia,1037,9
2021-03-28,Slovenia,1252,6
2021-03-29,Slovenia,641,6
2021-03-30,Slovenia,288,6
2021-03-31,Slovenia,1082,11
2021-04-01,Slovenia,1572,12
2021-04-02,Slovenia,1337,7
2021-04-03,Slovenia,1171,11
2021-04-04,Slovenia,1299,6
2021-04-05,Slovenia,720,9
2021-04-06,Slovenia,283,5
2021-04-07,Slovenia,273,8
2021-04-08,Slovenia,1191,6
2021-04-09,Slovenia,1529,5
2021-04-10,Slovenia,1283,3
2021-04-11,Slovenia,1256,12
2021-04-12,Slovenia,549,4
2021-04-13,Slovenia,291,5
2021-04-14,Slovenia,1050,7
2021-04-15,Slovenia,1236,6
2021-04-16,Slovenia,892,4
2021-04-17,Slovenia,862,9
2021-04-18,Slovenia,772,7
2021-04-19,Slovenia,476,4
2021-04-20,Slovenia,233,9
2021-04-21,Slovenia,723,8
2021-04-22,Slovenia,1038,4
2021-04-23,Slovenia,744,14
2021-04-24,Slovenia,900,1
2021-04-25,Slovenia,831,5
2021-04-26,Slovenia,416,4
2021-04-27,Slovenia,190,4
2021-04-28,Slovenia,807,2
2021-04-29,Slovenia,398,7
2021-04-30,Slovenia,918,4
2021-05-01,Slovenia,949,4
2021-05-02,Slovenia,1017,2
2020-01-03,Spain,0,0
2020-01-04,Spain,0,0
2020-01-05,Spain,0,0
2020-01-06,Spain,0,0
2020-01-07,Spain,0,0
2020-01-08,Spain,0,0
2020-01-09,Spain,0,0
2020-01-10,Spain,0,0
2020-01-11,Spain,0,0
2020-01-12,Spain,0,0
2020-01-13,Spain,0,0
2020-01-14,Spain,0,0
2020-01-15,Spain,0,0
2020-01-16,Spain,0,0
2020-01-17,Spain,0,0
2020-01-18,Spain,0,0
2020-01-19,Spain,0,0
2020-01-20,Spain,0,0
2020-01-21,Spain,0,0
2020-01-22,Spain,0,0
2020-01-23,Spain,0,0
2020-01-24,Spain,0,0
2020-01-25,Spain,0,0
2020-01-26,Spain,0,0
2020-01-27,Spain,0,0
2020-01-28,Spain,0,0
2020-01-29,Spain,0,0
2020-01-30,Spain,0,0
2020-01-31,Spain,0,0
2020-02-01,Spain,0,0
2020-02-02,Spain,4,0
2020-02-03,Spain,0,0
2020-02-04,Spain,0,0
2020-02-05,Spain,0,0
2020-02-06,Spain,0,0
2020-02-07,Spain,0,0
2020-02-08,Spain,0,0
2020-02-09,Spain,0,0
2020-02-10,Spain,0,0
2020-02-11,Spain,1,0
2020-02-12,Spain,0,0
2020-02-13,Spain,0,1
2020-02-14,Spain,2,0
2020-02-15,Spain,0,0
2020-02-16,Spain,0,0
2020-02-17,Spain,0,0
2020-02-18,Spain,0,0
2020-02-19,Spain,0,0
2020-02-20,Spain,0,0
2020-02-21,Spain,0,0
2020-02-22,Spain,0,0
2020-02-23,Spain,1,0
2020-02-24,Spain,1,0
2020-02-25,Spain,2,0
2020-02-26,Spain,2,0
2020-02-27,Spain,1,0
2020-02-28,Spain,7,0
2020-02-29,Spain,23,0
2020-03-01,Spain,23,0
2020-03-02,Spain,19,0
2020-03-03,Spain,38,0
2020-03-04,Spain,71,0
2020-03-05,Spain,85,1
2020-03-06,Spain,100,2
2020-03-07,Spain,190,1
2020-03-08,Spain,275,3
2020-03-09,Spain,290,3
2020-03-10,Spain,369,14
2020-03-11,Spain,650,17
2020-03-12,Spain,1036,28
2020-03-13,Spain,1346,35
2020-03-14,Spain,1811,59
2020-03-15,Spain,2179,79
2020-03-16,Spain,2033,108
2020-03-17,Spain,2310,131
2020-03-18,Spain,3263,183
2020-03-19,Spain,4482,191
2020-03-20,Spain,4785,246
2020-03-21,Spain,5879,322
2020-03-22,Spain,6527,433
2020-03-23,Spain,5795,506
2020-03-24,Spain,5323,551
2020-03-25,Spain,8206,686
2020-03-26,Spain,9724,723
2020-03-27,Spain,10141,824
2020-03-28,Spain,10116,871
2020-03-29,Spain,9103,909
2020-03-30,Spain,7096,839
2020-03-31,Spain,5091,811
2020-04-01,Spain,8008,913
2020-04-02,Spain,7927,899
2020-04-03,Spain,7059,895
2020-04-04,Spain,6907,858
2020-04-05,Spain,6823,786
2020-04-06,Spain,4671,740
2020-04-07,Spain,3146,750
2020-04-08,Spain,5396,766
2020-04-09,Spain,5324,736
2020-04-10,Spain,5486,749
2020-04-11,Spain,4612,667
2020-04-12,Spain,4438,676
2020-04-13,Spain,3075,628
2020-04-14,Spain,2380,544
2020-04-15,Spain,3126,587
2020-04-16,Spain,3994,607
2020-04-17,Spain,3704,552
2020-04-18,Spain,3418,487
2020-04-19,Spain,3463,507
2020-04-20,Spain,2183,435
2020-04-21,Spain,1445,401
2020-04-22,Spain,2520,387
2020-04-23,Spain,2733,427
2020-04-24,Spain,2771,344
2020-04-25,Spain,2222,331
2020-04-26,Spain,2288,330
2020-04-27,Spain,1297,295
2020-04-28,Spain,819,272
2020-04-29,Spain,1654,258
2020-04-30,Spain,1741,259
2020-05-01,Spain,1483,236
2020-05-02,Spain,1440,223
2020-05-03,Spain,794,176
2020-05-04,Spain,568,202
2020-05-05,Spain,451,197
2020-05-06,Spain,1014,186
2020-05-07,Spain,983,183
2020-05-08,Spain,984,153
2020-05-09,Spain,963,166
2020-05-10,Spain,925,146
2020-05-11,Spain,492,125
2020-05-12,Spain,318,110
2020-05-13,Spain,572,122
2020-05-14,Spain,690,113
2020-05-15,Spain,777,87
2020-05-16,Spain,786,85
2020-05-17,Spain,804,77
2020-05-18,Spain,346,63
2020-05-19,Spain,240,61
2020-05-20,Spain,607,72
2020-05-21,Spain,826,67
2020-05-22,Spain,736,56
2020-05-23,Spain,786,70
2020-05-24,Spain,793,72
2020-05-25,Spain,310,59
2020-05-26,Spain,262,55
2020-05-27,Spain,536,68
2020-05-28,Spain,732,56
2020-05-29,Spain,606,45
2020-05-30,Spain,648,40
2020-05-31,Spain,704,44
2020-06-01,Spain,333,43
2020-06-02,Spain,177,39
2020-06-03,Spain,339,34
2020-06-04,Spain,465,47
2020-06-05,Spain,580,39
2020-06-06,Spain,487,45
2020-06-07,Spain,640,23
2020-06-08,Spain,258,30
2020-06-09,Spain,142,21
2020-06-10,Spain,334,29
2020-06-11,Spain,432,13
2020-06-12,Spain,440,31
2020-06-13,Spain,374,24
2020-06-14,Spain,484,19
2020-06-15,Spain,123,22
2020-06-16,Spain,87,18
2020-06-17,Spain,287,20
2020-06-18,Spain,383,11
2020-06-19,Spain,343,23
2020-06-20,Spain,359,12
2020-06-21,Spain,341,18
2020-06-22,Spain,228,13
2020-06-23,Spain,166,15
2020-06-24,Spain,243,7
2020-06-25,Spain,432,9
2020-06-26,Spain,338,12
2020-06-27,Spain,361,11
2020-06-28,Spain,480,9
2020-06-29,Spain,255,3
2020-06-30,Spain,189,13
2020-07-01,Spain,276,10
2020-07-02,Spain,447,10
2020-07-03,Spain,452,10
2020-07-04,Spain,490,1
2020-07-05,Spain,595,5
2020-07-06,Spain,296,6
2020-07-07,Spain,206,0
2020-07-08,Spain,346,5
2020-07-09,Spain,713,5
2020-07-10,Spain,742,4
2020-07-11,Spain,844,1
2020-07-12,Spain,1146,4
2020-07-13,Spain,628,6
2020-07-14,Spain,386,3
2020-07-15,Spain,844,1
2020-07-16,Spain,1253,2
2020-07-17,Spain,1559,5
2020-07-18,Spain,1640,2
2020-07-19,Spain,2088,2
2020-07-20,Spain,1527,3
2020-07-21,Spain,1199,6
2020-07-22,Spain,1582,8
2020-07-23,Spain,2352,8
2020-07-24,Spain,2369,4
2020-07-25,Spain,2375,3
2020-07-26,Spain,2828,8
2020-07-27,Spain,1717,11
2020-07-28,Spain,1466,7
2020-07-29,Spain,2014,9
2020-07-30,Spain,2897,12
2020-07-31,Spain,3123,11
2020-08-01,Spain,3393,12
2020-08-02,Spain,3778,16
2020-08-03,Spain,3196,12
2020-08-04,Spain,1903,15
2020-08-05,Spain,2667,12
2020-08-06,Spain,4432,17
2020-08-07,Spain,4289,12
2020-08-08,Spain,4899,29
2020-08-09,Spain,5656,20
2020-08-10,Spain,3539,31
2020-08-11,Spain,2653,17
2020-08-12,Spain,3847,30
2020-08-13,Spain,5992,29
2020-08-14,Spain,6400,28
2020-08-15,Spain,7050,24
2020-08-16,Spain,8381,35
2020-08-17,Spain,4857,30
2020-08-18,Spain,3334,23
2020-08-19,Spain,5015,31
2020-08-20,Spain,8475,41
2020-08-21,Spain,8652,47
2020-08-22,Spain,8994,39
2020-08-23,Spain,10476,44
2020-08-24,Spain,6126,43
2020-08-25,Spain,4321,55
2020-08-26,Spain,6002,52
2020-08-27,Spain,10327,42
2020-08-28,Spain,10307,48
2020-08-29,Spain,10335,45
2020-08-30,Spain,11962,67
2020-08-31,Spain,6898,51
2020-09-01,Spain,5204,54
2020-09-02,Spain,6662,62
2020-09-03,Spain,10436,64
2020-09-04,Spain,10720,81
2020-09-05,Spain,10960,77
2020-09-06,Spain,13172,77
2020-09-07,Spain,7912,67
2020-09-08,Spain,5514,63
2020-09-09,Spain,7023,78
2020-09-10,Spain,11952,84
2020-09-11,Spain,12784,90
2020-09-12,Spain,12991,93
2020-09-13,Spain,14419,99
2020-09-14,Spain,8330,98
2020-09-15,Spain,6448,104
2020-09-16,Spain,8177,101
2020-09-17,Spain,13835,127
2020-09-18,Spain,14048,110
2020-09-19,Spain,13811,121
2020-09-20,Spain,16786,114
2020-09-21,Spain,8382,121
2020-09-22,Spain,5876,104
2020-09-23,Spain,8022,129
2020-09-24,Spain,12863,123
2020-09-25,Spain,12767,109
2020-09-26,Spain,12695,133
2020-09-27,Spain,13587,130
2020-09-28,Spain,7760,115
2020-09-29,Spain,5088,121
2020-09-30,Spain,7095,141
2020-10-01,Spain,11362,147
2020-10-02,Spain,11250,154
2020-10-03,Spain,11018,130
2020-10-04,Spain,12368,141
2020-10-05,Spain,6908,103
2020-10-06,Spain,5138,92
2020-10-07,Spain,8871,129
2020-10-08,Spain,12278,130
2020-10-09,Spain,12425,134
2020-10-10,Spain,13882,130
2020-10-11,Spain,14843,154
2020-10-12,Spain,8762,133
2020-10-13,Spain,6812,114
2020-10-14,Spain,6319,127
2020-10-15,Spain,12401,151
2020-10-16,Spain,16398,136
2020-10-17,Spain,17564,147
2020-10-18,Spain,18323,144
2020-10-19,Spain,12003,126
2020-10-20,Spain,8311,147
2020-10-21,Spain,15719,166
2020-10-22,Spain,20895,183
2020-10-23,Spain,23307,170
2020-10-24,Spain,23903,206
2020-10-25,Spain,25080,216
2020-10-26,Spain,15546,190
2020-10-27,Spain,11309,186
2020-10-28,Spain,20000,209
2020-10-29,Spain,24406,234
2020-10-30,Spain,24620,234
2020-10-31,Spain,24317,254
2020-11-01,Spain,25061,259
2020-11-02,Spain,16193,264
2020-11-03,Spain,10995,262
2020-11-04,Spain,15490,303
2020-11-05,Spain,21978,324
2020-11-06,Spain,24085,354
2020-11-07,Spain,23603,334
2020-11-08,Spain,23483,355
2020-11-09,Spain,14632,283
2020-11-10,Spain,9852,317
2020-11-11,Spain,16480,318
2020-11-12,Spain,20563,342
2020-11-13,Spain,19972,362
2020-11-14,Spain,19150,353
2020-11-15,Spain,18417,347
2020-11-16,Spain,10606,301
2020-11-17,Spain,6700,280
2020-11-18,Spain,12732,319
2020-11-19,Spain,15858,375
2020-11-20,Spain,14736,293
2020-11-21,Spain,13183,312
2020-11-22,Spain,12579,320
2020-11-23,Spain,7221,280
2020-11-24,Spain,4619,253
2020-11-25,Spain,9077,296
2020-11-26,Spain,10893,243
2020-11-27,Spain,9963,293
2020-11-28,Spain,9640,288
2020-11-29,Spain,9942,266
2020-11-30,Spain,5522,217
2020-12-01,Spain,3405,218
2020-12-02,Spain,7379,231
2020-12-03,Spain,9480,228
2020-12-04,Spain,8809,222
2020-12-05,Spain,8106,230
2020-12-06,Spain,8359,228
2020-12-07,Spain,4961,192
2020-12-08,Spain,3244,173
2020-12-09,Spain,5187,198
2020-12-10,Spain,4015,166
2020-12-11,Spain,8340,225
2020-12-12,Spain,10699,186
2020-12-13,Spain,11276,203
2020-12-14,Spain,6580,176
2020-12-15,Spain,4236,158
2020-12-16,Spain,9818,159
2020-12-17,Spain,12127,182
2020-12-18,Spain,11692,149
2020-12-19,Spain,10910,176
2020-12-20,Spain,12197,177
2020-12-21,Spain,6909,140
2020-12-22,Spain,4359,154
2020-12-23,Spain,10936,145
2020-12-24,Spain,13327,181
2020-12-25,Spain,14394,184
2020-12-26,Spain,9901,156
2020-12-27,Spain,4838,141
2020-12-28,Spain,6308,174
2020-12-29,Spain,5960,165
2020-12-30,Spain,15006,194
2020-12-31,Spain,18794,161
2021-01-01,Spain,21020,191
2021-01-02,Spain,15491,188
2021-01-03,Spain,7559,169
2021-01-04,Spain,10238,188
2021-01-05,Spain,9713,180
2021-01-06,Spain,21769,179
2021-01-07,Spain,30372,231
2021-01-08,Spain,14425,183
2021-01-09,Spain,26554,230
2021-01-10,Spain,32555,238
2021-01-11,Spain,19178,224
2021-01-12,Spain,13773,232
2021-01-13,Spain,32119,291
2021-01-14,Spain,37192,282
2021-01-15,Spain,38587,292
2021-01-16,Spain,38134,307
2021-01-17,Spain,42745,382
2021-01-18,Spain,24811,356
2021-01-19,Spain,18513,355
2021-01-20,Spain,35424,406
2021-01-21,Spain,42093,480
2021-01-22,Spain,41610,446
2021-01-23,Spain,40512,481
2021-01-24,Spain,41925,555
2021-01-25,Spain,23701,448
2021-01-26,Spain,17187,513
2021-01-27,Spain,32415,516
2021-01-28,Spain,37273,539
2021-01-29,Spain,35589,589
2021-01-30,Spain,33033,566
2021-01-31,Spain,32111,512
2021-02-01,Spain,18111,504
2021-02-02,Spain,11546,479
2021-02-03,Spain,22367,534
2021-02-04,Spain,25797,484
2021-02-05,Spain,23647,482
2021-02-06,Spain,20927,459
2021-02-07,Spain,20014,446
2021-02-08,Spain,10334,402
2021-02-09,Spain,6008,373
2021-02-10,Spain,13639,403
2021-02-11,Spain,15224,383
2021-02-12,Spain,13223,403
2021-02-13,Spain,11681,344
2021-02-14,Spain,11462,330
2021-02-15,Spain,5637,280
2021-02-16,Spain,3462,233
2021-02-17,Spain,8621,278
2021-02-18,Spain,9681,285
